web-scraper-order;web-scraper-start-url;produit;marque;taille;prix
1736667595-1043;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Savon visage;ENCHANTEUR;125GR Charming;6.010 DT
1736667595-1044;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Savon visage;ENCHANTEUR;125GR Enticing;6.010 DT
1736667595-1045;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Lingettes démaquillant...;SENSEA;Peau sensible 25 pièces;6.050 DT
1736667595-1046;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Lingettes démaquillant...;SENSEA;25 pièces;6.050 DT
1736667595-1047;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Bain de bouche;NIHEL;420ML Fraîcheur intense;6.070 DT
1736667595-1048;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Blaireau;SPLATSH CRISTAL;Ref: 9902 N°2;6.090 DT
1736667595-1049;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant homme;LILAS;200ML Extrême Dark;5.490 DT
1736667595-1050;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant pour femme;LILAS;200ML Fruité Extrême;5.490 DT
1736667595-1051;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant pour femme;LILAS;200ML Extrême Sensitive;5.490 DT
1736667595-1052;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant pour femme;LILAS;200ML Vanille Extrême;5.490 DT
1736667595-1053;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant pour femme;LILAS;200ML Exotique Extrême;5.490 DT
1736667595-1054;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant homme;LILAS;200ML Extrême Sport;5.490 DT
1736667595-1055;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant homme;LILAS;200ML Extrême Cool;5.490 DT
1736667595-1056;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant pour femme;LILAS;200ML Marine Extrême;5.490 DT
1736667595-1057;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant pour femme;LILAS;200ML Extrême Sensuel;5.490 DT
1736667595-1058;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant homme;LILAS;200ML Extrême Deep;5.490 DT
1736667595-1059;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant pour femme;LILAS;200ML Floral Extrême;5.490 DT
1736667595-1060;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant pour femme;LILAS;200ML Extrême Glamour;5.490 DT
1736667595-1061;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Lingettes antibactérie...;SOFTY;72Pièces;6.110 DT
1736667595-1062;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche;CURE;500ML Oceanic floral...;6.110 DT
1736667595-1063;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;déodorant junior;MITSY;150ML Vintage look;5.690 DT
1736667595-1064;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;déodorant junior;MITSY;150ML Beauty style;5.690 DT
1736667595-1065;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;déodorant junior;MITSY;150ML Trendy model;5.690 DT
1736667595-1066;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Barrette élastiquée;ULYSSE;2Pièces;6.160 DT
1736667595-1067;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Brosse à dents enfant;ORAL-B;Stage 4;6.190 DT
1736667595-1068;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Trousse de toilette homme;;;6.190 DT
1736667595-1069;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Trousse de toilette av...;;Couleur mixte;6.190 DT
1736667595-1070;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche homme;SENSEA;250ML Energy refresh;6.190 DT
1736667595-1071;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel coiffant;NIHEL;350GR +25ML Fixation...;5.690 DT
1736667595-1072;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche homme;SENSEA;250ML Power extrême;6.190 DT
1736667595-1073;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche homme;SENSEA;250ML Mystery sublime;6.190 DT
1736667595-1074;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Peigne a cheveux;AZAL;REF:CB5/4;6.190 DT
1736667595-1075;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel coiffant;BELLEZZA;360ML Fixation blindée;6.250 DT
1736667595-1076;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel coiffant;BELLEZZA;360ML Fixation extrême;6.250 DT
1736667595-1077;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel coiffant;BELLEZZA;360ML Fix forte;6.250 DT
1736667595-1078;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel coiffant;BELLEZZA;360ML Fixation moyenne;6.250 DT
1736667595-1079;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Acétone parfumé;PARISIENNE;125ML Kératine;6.280 DT
1736667595-1080;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;KOLSI;N°61;6.290 DT
1736667595-1081;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;KOLSI;N°68;6.290 DT
1736667595-1082;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Disques à démaquiller;CLEANIC;40 Pièces Natural organic;6.290 DT
1736667595-1083;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche;SENSEA;400ML Explosion fruité;6.290 DT
1736667595-1084;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Cire capillaire;TECHNO CARE;75ML Shine;6.290 DT
1736667595-1085;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;KOLSI;N°30;6.290 DT
1736667595-1086;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;KOLSI;N°93;6.290 DT
1736667595-1087;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;KOLSI;N°3;6.290 DT
1736667595-1088;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche;SENSEA;400ML Instant sensuel;6.290 DT
1736667595-1089;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;KOLSI;N°110;6.290 DT
1736667595-1090;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;KOLSI;N°1;6.290 DT
1736667595-1091;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;KOLSI;N°27;6.290 DT
1736667595-1092;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;KOLSI;N°15;6.290 DT
1736667595-1093;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;KOLSI;N°35;6.290 DT
1736667595-1094;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche;SENSEA;400ML Delice de carthage;6.290 DT
1736667595-1095;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;KOLSI;N°112;6.290 DT
1736667595-1096;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;KOLSI;N°144;6.290 DT
1736667595-1097;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche;SENSEA;400ML Hammam;6.290 DT
1736667595-1098;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;KOLSI;N°62;6.290 DT
1736667595-1099;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche;SOUPLESSE;350ML Hammam-Savon noir;5.990 DT
1736667595-1100;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;KOLSI;N°2;6.290 DT
1736667595-1101;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Peigne à cheveux bouclés;TITANIA;20.5CM;6.290 DT
1736667595-1102;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche;SENSEA;400ML Brise marine;6.290 DT
1736667595-1103;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche;SENSEA;400ML Escapade;6.290 DT
1736667595-1104;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche;SOUPLESSE;350ML Hammam-Savon...;5.990 DT
1736667595-1105;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;KOLSI;N°23;6.290 DT
1736667595-1106;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Disques démaquillantes;SETABLU;80 Pièces Natural;6.290 DT
1736667595-1107;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;KOLSI;N°251;6.290 DT
1736667595-1108;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;KOLSI;N°71;6.290 DT
1736667595-1109;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;KOLSI;N°70;6.290 DT
1736667595-1110;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;KOLSI;N°4;6.290 DT
1736667595-1111;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche;SENSEA;400ML Ensoleillée;6.290 DT
1736667595-1112;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;KOLSI;N°94;6.290 DT
1736667595-1113;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;KOLSI;N°57;6.290 DT
1736667595-1114;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Dentifrice;SIGNAL;100ML Center fresh Bleu;6.390 DT
1736667595-1115;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Serviettes hygièniques;CLEANIC;8 Pièces Pure coton Nuit;6.390 DT
1736667595-1116;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;TOPFACE;N° 112 Revelation;6.390 DT
1736667595-1117;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;TOPFACE;N° 097 Revelation;6.390 DT
1736667595-1118;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;TOPFACE;N° 033 Revelation;6.390 DT
1736667595-1119;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Serviettes hygièniques;CLEANIC;10 Pièces Pure coton Jour;6.390 DT
1736667595-1120;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;TOPFACE;N° 011 Revelation;6.390 DT
1736667595-1121;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;TOPFACE;N° 007 Revelation;6.390 DT
1736667595-1122;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;TOPFACE;N° 094 Revelation;6.390 DT
1736667595-1123;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;TOPFACE;N° 071 Revelation;6.390 DT
1736667595-1124;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Cire capillaire;TECHNO CARE;75ML G;6.390 DT
1736667595-1125;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;TOPFACE;N° 013 Revelation;6.390 DT
1736667595-1126;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel coiffant;NOVA;350GR Sans alcool;6.390 DT
1736667595-1127;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;TOPFACE;N° 002 Revelation;6.390 DT
1736667595-1128;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Dissolvant;LELLA;80ML;6.410 DT
1736667595-1129;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Après shampoing;CRISTALUX;1L Pomme;6.450 DT
1736667595-1130;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche pour femme;CASINO;250ML Relax ylang;6.450 DT
1736667595-1131;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Dentifrice;CREST;100ML Touthpaste 3D white;6.460 DT
1736667595-1132;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Dentifrice;CREST;100ML Complète 7;5.690 DT
1736667595-1133;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Dentifrice;CREST;100ML Complète 7;5.690 DT
1736667595-1134;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Masque capillaire;CRISTALUX;500GR Huile d'amande;6.490 DT
1736667595-1135;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche pour femme;SOUPLESSE;350ML Moment romantique;6.190 DT
1736667595-1136;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche pour femme;SOUPLESSE;350ML Vanille;6.190 DT
1736667595-1137;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche homme;SOUPLESSE;350ML Dark passion;6.190 DT
1736667595-1138;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Lime à ongles;TITANIA;Ref: 1040/8 19.5CM Saphir;6.490 DT
1736667595-1139;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant homme;BLADE;150ML Marine fresh;6.490 DT
1736667595-1140;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche pour femme;SOUPLESSE;350ML Naturel fruité;6.190 DT
1736667595-1141;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche homme;SOUPLESSE;350ML Dark attraction;6.190 DT
1736667595-1142;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Laine de coton pure;SETABLU;100GR;6.490 DT
1736667595-1143;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant homme;BLADE;150ML Self confidence;6.490 DT
1736667595-1144;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant homme;BLADE;150ML Cool fresh;6.490 DT
1736667595-1145;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Elastiques;TITANIA;12 Pièces Ref: 7800 Noir;6.490 DT
1736667595-1146;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche homme;SOUPLESSE;350ML Energie;6.190 DT
1736667595-1147;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème corps;GLYCERINE;200GR Camomille et...;6.490 DT
1736667595-1148;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant homme;BLADE;150ML Green dream;6.490 DT
1736667595-1149;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Elastiques;TITANIA;9 Pièces Ref: 7808 Noir;6.490 DT
1736667595-1150;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche homme;SOUPLESSE;350ML Océane;6.190 DT
1736667595-1151;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Masque capillaire;CRISTALUX;500GR Huile de lin;6.490 DT
1736667595-1152;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche pour femme;SOUPLESSE;350ML Sensitive;6.190 DT
1736667595-1153;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing;SOUPLESSE;500ML 2en1 proteines;6.500 DT
1736667595-1154;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing;SOUPLESSE;500ML Keratin strong;6.500 DT
1736667595-1155;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing;SOUPLESSE;500ML 2 en1 multivitamin;6.500 DT
1736667595-1156;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Dentifrice;COLGATE;75ML Max Wite -Charcoal;4.390 DT
1736667595-1157;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Dentifrice;COLGATE;75ML Original Total;4.390 DT
1736667595-1158;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Dentifrice;COLGATE;75ML Blanchisseur Total;4.390 DT
1736667595-1159;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Lime à ongles;TITANIA;R1049/5 Saphir à former;6.590 DT
1736667595-1160;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant homme;SOUPLESSE;200ML Minéral;6.190 DT
1736667595-1161;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Lime pédicure;TITANIA;;6.590 DT
1736667595-1162;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Rape pédicure;TITANIA;;6.590 DT
1736667595-1163;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Peigne à queue;TITANIA;21CM;5.990 DT
1736667595-1164;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant pour femme;SOUPLESSE;200ML Sensuel;6.190 DT
1736667595-1165;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Pince à cheveux;ULYSSE;REF MA 383688 Rosalie;6.590 DT
1736667595-1166;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Soin capillaire sans r...;BELLEZZA;180ML Huile d'argan;6.590 DT
1736667595-1167;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant;SOUPLESSE;200ML Ipanema nights;6.590 DT
1736667595-1168;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Pinces à cheveux;TITANIA;Ref: 30 Noir;6.590 DT
1736667595-1169;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant pour femme;SOUPLESSE;200ML Moments...;6.190 DT
1736667595-1170;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Lime à ongles;TITANIA;;6.590 DT
1736667595-1171;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant pour femme;SOUPLESSE;200ML Nature fruité;6.190 DT
1736667595-1172;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Masque capillaire;RIGENOL;180ML Kératine;6.590 DT
1736667595-1173;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant homme;SOUPLESSE;200ML Dark passion;6.190 DT
1736667595-1174;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche;SENSEA;400ML Pause cocooning;6.590 DT
1736667595-1175;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant pour femme;SOUPLESSE;200ML Vanille;6.190 DT
1736667595-1176;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Masque capillaire;RIGENOL;180ML Argan;6.590 DT
1736667595-1177;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Soin capillaire sans r...;BELLEZZA;180ML Miel;6.590 DT
1736667595-1178;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Couteau pour les envies;TITANIA;R1045;6.590 DT
1736667595-1179;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Masque capillaire;RIGENOL;180GR Cure;6.590 DT
1736667595-1180;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant homme;SOUPLESSE;200ML Energie;6.190 DT
1736667595-1181;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Après shampooing;VATIKA;200ML;6.620 DT
1736667595-1182;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing;VATIKA;200ML Hair fall...;6.620 DT
1736667595-1183;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Après shampooing;VATIKA;200ML Nourish and protect;6.620 DT
1736667595-1184;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing;VATIKA;200ML Moisture cream...;6.620 DT
1736667595-1185;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Après shampooing;VATIKA;200ML Volume and...;6.620 DT
1736667595-1186;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing;VATIKA;200ML Volume and...;6.620 DT
1736667595-1187;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Brosse à dents;COLGATE;Lot de 3 Dont 1...;6.650 DT
1736667595-1188;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème mains;NIHEL;100ML;6.690 DT
1736667595-1189;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Savon liquide;FRESH FEEL;500ML Coco;6.690 DT
1736667595-1190;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche;ALJARA;750ML Purple flowers;6.690 DT
1736667595-1191;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème de beauté;NIHEL;100ML;6.690 DT
1736667595-1192;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche;ALJARA;750ML Lavender;6.690 DT
1736667595-1193;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème vaseline;GOLDEN SCENT;100ML;6.690 DT
1736667595-1194;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème de visage;NIHEL;100ML;6.690 DT
1736667595-1195;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème pieds;NIHEL;100ML Apaisante;6.730 DT
1736667595-1196;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème déodorante;GLYCERINE;75ML Vert;6.750 DT
1736667595-1197;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème déodorante;GLYCERINE;75ML Rose;6.750 DT
1736667595-1198;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème déodorante;GLYCERINE;75ML Turquoise;6.750 DT
1736667595-1199;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant pour femme;PRADY;150ML Carla divane;6.790 DT
1736667595-1200;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant;LYS INTENSE;180ML Macha3ir;6.790 DT
1736667595-1201;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant femme;NIHEL;200ML Natural care;6.290 DT
1736667595-1202;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant femme;NIHEL;200ML mineraux marins;6.290 DT
1736667595-1203;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant pour femme;PRADY;150ML One lady;6.790 DT
